Engine Load(%),Engine RPM(rpm),Vehicle speed(km/h),O2 B1S1 sensor voltage(V),O2 B1S2 sensor voltage(V),beahavior
11.764706,1746,27,0.23,0.72,safe
12.941175999999999,1796,28,0.305,0.725,safe
14.901960999999998,1882,29,0.745,0.725,safe
14.901960999999998,1952,31,0.795,0.73,safe
13.725489999999999,1994,31,0.135,0.725,safe
13.725489999999999,2034,32,0.72,0.73,safe
6.6666667,1871,32,0.36,0.73,safe
11.764706,1475,31,0.12,0.74,safe
11.764706,1554,32,0.25,0.73,safe
12.941175999999999,1593,33,0.515,0.725,safe
12.941175999999999,1626,34,0.815,0.73,safe
7.8431372999999995,1617,33,0.725,0.725,safe
5.8823529,1535,31,0.225,0.725,safe
5.8823529,1438,30,0.545,0.73,safe
6.6666667,1436,29,0.12,0.73,safe
7.8431372999999995,1438,29,0.78,0.735,safe
7.8431372999999995,1433,29,0.395,0.73,safe
7.8431372999999995,1411,29,0.77,0.735,safe
5.8823529,1416,29,0.1,0.725,safe
4.7058824,1140,28,0.82,0.73,safe
5.8823529,1645,24,0.05,0.73,safe
5.8823529,1420,22,0.74,0.725,safe
4.7058824,1266,19,0.585,0.725,safe
4.7058824,1070,16,0.845,0.73,safe
8.627450999999999,1204,19,0.035,0.715,safe
9.8039216,1254,20,0.64,0.72,safe
11.764706,1376,22,0.12,0.72,safe
11.764706,1471,23,0.76,0.725,safe
6.6666667,1456,23,0.82,0.72,safe
5.8823529,1418,22,0.83,0.725,safe
11.764706,1414,22,0.02,0.68,safe
13.725489999999999,1525,24,0.055,0.695,safe
14.901960999999998,1662,26,0.695,0.71,safe
12.941175999999999,1751,28,0.775,0.715,safe
12.941175999999999,1801,28,0.805,0.715,safe
11.764706,1856,29,0.085,0.715,safe
6.6666667,1827,29,0.84,0.72,safe
8.627450999999999,1822,29,0.1,0.715,safe
10.980392,1814,29,0.77,0.715,safe
9.8039216,1850,29,0.105,0.715,safe
10.980392,1859,29,0.13,0.715,safe
11.764706,1875,29,0.77,0.715,safe
11.764706,1920,30,0.44,0.72,safe
12.941175999999999,1975,30,0.09,0.72,safe
12.941175999999999,2036,31,0.715,0.72,safe
13.725489999999999,2070,32,0.8,0.72,safe
13.725489999999999,2133,33,0.405,0.72,safe
12.941175999999999,2191,34,0.455,0.72,safe
3.9215686,1895,35,0.16,0.715,safe
7.8431372999999995,1651,33,0.815,0.72,safe
9.8039216,1667,35,0.095,0.715,safe
9.8039216,1710,36,0.745,0.72,safe
8.627450999999999,1736,36,0.05,0.715,safe
6.6666667,1744,36,0.815,0.72,safe
3.9215686,1742,35,0.855,0.73,safe
4.7058824,1678,34,0.805,0.735,safe
5.8823529,1602,33,0.035,0.73,safe
5.8823529,1500,31,0.505,0.725,safe
5.8823529,1350,28,0.16,0.72,safe
3.9215686,1000,24,0.795,0.72,safe
5.8823529,1380,21,0.065,0.72,safe
4.7058824,1305,20,0.78,0.73,safe
10.980392,1258,20,0.04,0.725,safe
11.764706,1427,22,0.73,0.725,safe
11.764706,1531,23,0.225,0.73,safe
12.941175999999999,1630,25,0.74,0.73,safe
12.941175999999999,1703,27,0.71,0.73,safe
13.725489999999999,1797,27,0.535,0.73,safe
14.901960999999998,1880,30,0.105,0.725,safe
14.901960999999998,1951,30,0.695,0.73,safe
15.686275,2014,32,0.82,0.73,safe
15.686275,2085,32,0.155,0.73,safe
15.686275,2161,33,0.115,0.725,safe
15.686275,2219,35,0.725,0.725,safe
4.7058824,1943,35,0.86,0.74,safe
7.8431372999999995,1627,35,0.165,0.735,safe
10.980392,1643,34,0.725,0.735,safe
10.980392,1676,34,0.115,0.73,safe
10.980392,1686,35,0.62,0.735,safe
10.980392,1722,35,0.81,0.735,safe
10.980392,1730,36,0.155,0.73,safe
11.764706,1733,36,0.455,0.73,safe
11.764706,1756,36,0.82,0.735,safe
11.764706,1775,37,0.19,0.73,safe
10.980392,1814,37,0.35,0.73,safe
9.8039216,1811,37,0.735,0.73,safe
9.8039216,1812,37,0.815,0.73,safe
7.8431372999999995,1798,37,0.05,0.725,safe
5.8823529,1786,37,0.79,0.72,safe
2.745098,1797,36,0.86,0.725,safe
2.745098,1706,35,0.86,0.75,safe
2.745098,1653,35,0.835,0.76,safe
2.745098,1613,33,0.8,0.765,safe
2.745098,1574,32,0.625,0.76,safe
3.9215686,1530,31,0.775,0.755,safe
5.8823529,1456,30,0.015,0.745,safe
4.7058824,1116,27,0.02,0.74,safe
4.7058824,1178,24,0.04,0.74,safe
5.8823529,1340,21,0.675,0.735,safe
9.8039216,1265,20,0.08,0.735,safe
10.980392,1394,22,0.605,0.735,safe
12.941175999999999,1530,24,0.055,0.735,safe
12.941175999999999,1655,25,0.76,0.735,safe
12.941175999999999,1735,27,0.095,0.735,safe
12.941175999999999,1797,28,0.74,0.735,safe
11.764706,1821,29,0.81,0.73,safe
8.627450999999999,1782,29,0.05,0.735,safe
3.9215686,1768,28,0.85,0.735,safe
6.6666667,1666,26,0.635,0.735,safe
5.8823529,1563,24,0.07,0.735,safe
5.8823529,1429,22,0.19,0.735,safe
4.7058824,1300,20,0.735,0.735,safe
5.8823529,1064,16,0.515,0.735,safe
9.8039216,1248,20,0.045,0.735,safe
13.725489999999999,1324,21,0.71,0.735,safe
14.901960999999998,1480,23,0.12,0.735,safe
14.901960999999998,1609,25,0.69,0.735,safe
14.901960999999998,1707,27,0.65,0.73,safe
14.901960999999998,1816,29,0.095,0.735,safe
15.686275,1912,30,0.735,0.735,safe
16.862745,2016,31,0.79,0.735,safe
16.862745,2090,33,0.785,0.735,safe
16.862745,2163,34,0.09,0.73,safe
16.862745,2249,35,0.1,0.73,safe
15.686275,2285,36,0.285,0.735,safe
5.8823529,1877,36,0.86,0.74,safe
10.980392,1675,35,0.14,0.74,safe
10.980392,1734,35,0.81,0.74,safe
10.980392,1762,36,0.215,0.735,safe
8.627450999999999,1779,37,0.2,0.74,safe
8.627450999999999,1804,37,0.79,0.74,safe
9.8039216,1816,38,0.095,0.735,safe
9.8039216,1839,38,0.225,0.735,safe
7.8431372999999995,1857,38,0.505,0.73,safe
2.745098,1806,37,0.23,0.74,safe
6.6666667,1747,36,0.08,0.74,safe
9.8039216,1727,36,0.69,0.735,safe
8.627450999999999,1732,35,0.8,0.735,safe
7.8431372999999995,1726,36,0.105,0.735,safe
10.980392,1723,36,0.35,0.735,safe
10.980392,1735,36,0.835,0.745,safe
9.8039216,1728,36,0.095,0.735,safe
5.8823529,1706,35,0.815,0.735,safe
6.6666667,1662,34,0.165,0.73,safe
5.8823529,1597,32,0.105,0.735,safe
5.8823529,1498,30,0.81,0.735,safe
5.8823529,1397,28,0.1,0.735,safe
4.7058824,1044,25,0.8,0.735,safe
4.7058824,1496,21,0.07,0.735,safe
5.8823529,1334,20,0.8,0.735,safe
10.980392,1277,20,0.08,0.735,safe
11.764706,1418,23,0.77,0.735,safe
14.901960999999998,1587,25,0.19,0.73,safe
15.686275,1726,27,0.105,0.73,safe
14.901960999999998,1831,29,0.78,0.73,safe
13.725489999999999,1934,30,0.78,0.735,safe
9.8039216,1982,31,0.115,0.735,safe
6.6666667,1976,31,0.8,0.735,safe
7.8431372999999995,1939,30,0.1,0.73,safe
11.764706,1907,30,0.205,0.735,safe
13.725489999999999,1945,31,0.81,0.735,safe
15.686275,1999,31,0.78,0.735,safe
17.647059,2097,34,0.115,0.73,safe
18.823529,2230,34,0.2,0.73,safe
15.686275,2305,36,0.74,0.73,safe
11.764706,2270,37,0.8,0.725,safe
1.9607843,1535,36,0.6,0.725,safe
6.6666667,1735,35,0.05,0.725,safe
7.8431372999999995,1728,35,0.74,0.725,safe
11.764706,1772,36,0.055,0.725,safe
10.980392,1815,37,0.75,0.725,safe
8.627450999999999,1822,37,0.04,0.72,safe
6.6666667,1783,37,0.685,0.72,safe
6.6666667,1759,36,0.235,0.72,safe
5.8823529,1717,36,0.775,0.725,safe
5.8823529,1637,33,0.095,0.73,safe
5.8823529,1495,30,0.78,0.725,safe
5.8823529,1195,28,0.64,0.725,safe
4.7058824,1041,25,0.51,0.725,safe
5.8823529,1392,21,0.055,0.725,safe
4.7058824,1173,18,0.805,0.725,safe
9.8039216,1354,21,0.045,0.725,safe
14.901960999999998,1467,23,0.7,0.725,safe
14.901960999999998,1601,25,0.68,0.725,safe
15.686275,1735,27,0.075,0.72,safe
15.686275,1855,29,0.755,0.72,safe
16.862745,1959,30,0.725,0.725,safe
16.862745,2062,32,0.16,0.725,safe
17.647059,2137,34,0.665,0.725,safe
16.862745,2228,35,0.785,0.725,safe
15.686275,2275,35,0.28,0.72,safe
6.6666667,1337,34,0.855,0.735,safe
10.980392,1681,35,0.085,0.73,safe
11.764706,1710,36,0.245,0.725,safe
11.764706,1713,36,0.785,0.73,safe
11.764706,1732,36,0.815,0.73,safe
6.6666667,1717,35,0.515,0.725,safe
5.8823529,1667,34,0.67,0.725,safe
5.8823529,1526,31,0.305,0.725,safe
5.8823529,1424,29,0.08,0.725,safe
5.8823529,1332,27,0.115,0.725,safe
4.7058824,1021,23,0.79,0.73,safe
4.7058824,1309,19,0.08,0.73,safe
4.7058824,1083,17,0.76,0.725,safe
3.9215686,997,16,0.545,0.725,safe
8.627450999999999,1108,17,0.06,0.725,safe
11.764706,1223,19,0.67,0.72,safe
13.725489999999999,1342,21,0.195,0.725,safe
13.725489999999999,1484,23,0.71,0.72,safe
14.901960999999998,1593,25,0.67,0.72,safe
14.901960999999998,1704,27,0.135,0.72,safe
14.901960999999998,1780,28,0.3,0.72,safe
14.901960999999998,1874,29,0.77,0.725,safe
15.686275,1948,31,0.67,0.725,safe
15.686275,2044,32,0.105,0.72,safe
15.686275,2100,33,0.71,0.72,safe
14.901960999999998,2161,34,0.77,0.725,safe
14.901960999999998,2184,34,0.765,0.72,safe
13.725489999999999,2226,35,0.81,0.725,safe
11.764706,2238,35,0.475,0.72,safe
6.6666667,2204,34,0.82,0.725,safe
2.745098,2095,33,0.845,0.76,safe
2.745098,1975,31,0.0,0.735,safe
2.745098,1852,29,0.0,0.04,safe
2.745098,1731,27,0.0,0.0,safe
2.745098,1605,25,0.0,0.0,safe
3.9215686,1467,23,0.0,0.025,safe
3.9215686,1362,21,0.565,0.05,safe
8.627450999999999,1399,22,0.0,0.07,safe
15.686275,1560,24,0.695,0.09,safe
16.862745,1737,27,0.22,0.1,safe
17.647059,1908,30,0.755,0.11,safe
17.647059,2027,32,0.785,0.115,safe
18.823529,2144,34,0.165,0.12,safe
18.823529,2243,35,0.075,0.125,safe
15.686275,2254,36,0.795,0.13,safe
5.8823529,1314,35,0.82,0.135,safe
9.8039216,1679,35,0.07,0.135,safe
11.764706,1727,35,0.76,0.14,safe
11.764706,1767,36,0.43,0.145,safe
11.764706,1783,37,0.165,0.15,safe
11.764706,1808,37,0.705,0.155,safe
11.764706,1845,38,0.805,0.16,safe
8.627450999999999,1846,38,0.07,0.155,safe
7.8431372999999995,1818,38,0.8,0.16,safe
7.8431372999999995,1832,38,0.085,0.155,safe
7.8431372999999995,1823,38,0.735,0.16,safe
8.627450999999999,1815,37,0.78,0.165,safe
7.8431372999999995,1798,37,0.12,0.165,safe
8.627450999999999,1795,37,0.775,0.175,safe
7.8431372999999995,1781,37,0.07,0.175,safe
7.8431372999999995,1791,37,0.695,0.175,safe
7.8431372999999995,1797,37,0.79,0.18,safe
7.8431372999999995,1804,37,0.085,0.18,safe
8.627450999999999,1819,38,0.735,0.185,safe
7.8431372999999995,1829,38,0.7,0.185,safe
7.8431372999999995,1837,38,0.09,0.185,safe
10.980392,1841,38,0.69,0.21,safe
9.8039216,1838,38,0.805,0.215,safe
9.8039216,1842,38,0.565,0.22,safe
9.8039216,1851,38,0.16,0.225,safe
9.8039216,1846,38,0.17,0.23,safe
9.8039216,1852,38,0.7,0.23,safe
9.8039216,1855,38,0.79,0.24,safe
9.8039216,1858,38,0.5,0.24,safe
9.8039216,1863,38,0.15,0.25,safe
9.8039216,1867,38,0.76,0.265,safe
9.8039216,1868,38,0.81,0.28,safe
9.8039216,1862,38,0.12,0.275,safe
8.627450999999999,1840,38,0.12,0.28,safe
9.8039216,1836,38,0.66,0.29,safe
9.8039216,1824,38,0.79,0.3,safe
3.9215686,1819,37,0.75,0.29,safe
3.9215686,1735,36,0.83,0.385,safe
5.8823529,1669,34,0.085,0.335,safe
5.8823529,1580,32,0.05,0.315,safe
5.8823529,1472,30,0.7,0.3,safe
5.8823529,1316,26,0.475,0.285,safe
3.9215686,980,21,0.795,0.28,safe
4.7058824,1308,18,0.075,0.3,safe
6.6666667,1534,16,0.83,0.47,safe
9.8039216,1540,16,0.125,0.375,safe
10.980392,1710,18,0.065,0.47,safe
17.647059,1954,21,0.78,0.53,safe
20.0,2222,24,0.055,0.49,safe
9.8039216,2020,25,0.48,0.415,safe
12.941175999999999,1528,24,0.05,0.5,safe
12.941175999999999,1619,26,0.05,0.545,safe
14.901960999999998,1744,27,0.67,0.5,safe
13.725489999999999,1852,29,0.155,0.45,safe
13.725489999999999,1996,31,0.105,0.435,safe
13.725489999999999,2111,33,0.73,0.435,safe
12.941175999999999,2187,34,0.78,0.43,safe
8.627450999999999,2236,35,0.15,0.41,safe
5.8823529,2210,35,0.85,0.505,safe
2.745098,2168,34,0.815,0.705,safe
4.7058824,2062,32,0.845,0.76,safe
3.9215686,1983,31,0.82,0.8,safe
3.9215686,1799,28,0.575,0.78,safe
5.8823529,1503,23,0.04,0.735,safe
4.7058824,1138,17,0.02,0.745,safe
5.8823529,1291,13,0.43,0.735,safe
4.7058824,1106,11,0.785,0.74,safe
12.941175999999999,1223,13,0.03,0.75,safe
14.901960999999998,1612,17,0.73,0.75,safe
16.862745,1927,20,0.105,0.735,safe
18.823529,2182,23,0.195,0.73,safe
6.6666667,1743,23,0.785,0.735,safe
14.901960999999998,1461,24,0.03,0.745,safe
15.686275,1615,25,0.68,0.745,safe
15.686275,1748,28,0.085,0.735,safe
17.647059,1867,29,0.77,0.725,safe
18.823529,2012,32,0.135,0.72,safe
18.823529,2139,34,0.095,0.72,safe
20.0,2242,35,0.13,0.72,safe
20.0,2364,37,0.71,0.72,safe
5.8823529,1841,37,0.88,0.785,safe
18.823529,1745,37,0.055,0.75,safe
20.0,1805,37,0.73,0.75,safe
20.0,1830,38,0.78,0.755,safe
20.0,1867,39,0.125,0.75,safe
20.0,1907,39,0.245,0.745,safe
15.686275,1933,40,0.795,0.735,safe
11.764706,1965,40,0.75,0.74,safe
9.8039216,1974,41,0.585,0.735,safe
13.725489999999999,2009,42,0.315,0.73,safe
15.686275,2081,43,0.125,0.73,safe
17.647059,2160,45,0.525,0.73,safe
17.647059,2243,46,0.715,0.725,safe
17.647059,2315,48,0.785,0.745,safe
20.0,2389,49,0.775,0.735,safe
20.784314000000002,2439,51,0.28,0.73,safe
20.784314000000002,2493,52,0.225,0.73,safe
20.784314000000002,2538,53,0.76,0.74,safe
8.627450999999999,2139,53,0.855,0.795,safe
9.8039216,1650,52,0.06,0.79,safe
15.686275,1888,52,0.695,0.765,safe
15.686275,1907,52,0.075,0.755,safe
16.862745,1940,53,0.6,0.75,safe
16.862745,1957,54,0.765,0.745,safe
16.862745,1961,54,0.705,0.745,safe
15.686275,1987,55,0.13,0.74,safe
14.901960999999998,1988,55,0.75,0.745,safe
13.725489999999999,2014,55,0.79,0.75,safe
11.764706,2031,55,0.69,0.755,safe
10.980392,2017,55,0.795,0.76,safe
10.980392,2016,55,0.13,0.745,safe
9.8039216,2016,56,0.285,0.74,safe
8.627450999999999,2013,55,0.14,0.74,safe
9.8039216,2008,55,0.75,0.745,safe
8.627450999999999,2016,55,0.105,0.735,safe
8.627450999999999,2015,55,0.725,0.735,safe
9.8039216,2012,55,0.78,0.74,safe
8.627450999999999,2005,55,0.675,0.73,safe
2.745098,1991,55,0.78,0.755,safe
3.9215686,1928,53,0.0,0.085,safe
5.8823529,1859,51,0.01,0.46,safe
10.980392,1853,51,0.18,0.655,safe
11.764706,1850,51,0.715,0.705,safe
12.941175999999999,1866,51,0.78,0.725,safe
12.941175999999999,1879,51,0.12,0.725,safe
12.941175999999999,1886,52,0.49,0.725,safe
12.941175999999999,1888,52,0.775,0.73,safe
12.941175999999999,1897,52,0.765,0.73,safe
12.941175999999999,1903,52,0.09,0.725,safe
12.941175999999999,1900,52,0.405,0.725,safe
13.725489999999999,1904,52,0.785,0.725,safe
12.941175999999999,1906,52,0.205,0.72,safe
8.627450999999999,1886,52,0.15,0.72,safe
8.627450999999999,1876,51,0.51,0.72,safe
9.8039216,1859,51,0.785,0.72,safe
7.8431372999999995,1850,51,0.045,0.705,safe
5.8823529,1830,50,0.64,0.71,safe
6.6666667,1815,50,0.075,0.705,safe
7.8431372999999995,1807,50,0.625,0.715,safe
9.8039216,1810,50,0.74,0.715,safe
9.8039216,1815,50,0.75,0.715,safe
9.8039216,1819,50,0.115,0.715,safe
9.8039216,1832,50,0.135,0.71,safe
14.901960999999998,1845,50,0.09,0.68,safe
10.980392,1842,50,0.725,0.705,safe
11.764706,1847,51,0.795,0.71,safe
11.764706,1850,51,0.8,0.715,safe
9.8039216,1837,50,0.06,0.7,safe
4.7058824,1801,49,0.82,0.71,safe
7.8431372999999995,1776,49,0.765,0.715,safe
9.8039216,1762,48,0.05,0.71,safe
9.8039216,1752,48,0.59,0.71,safe
10.980392,1753,48,0.725,0.715,safe
8.627450999999999,1711,48,0.025,0.705,safe
6.6666667,1710,47,0.0,0.695,safe
5.8823529,1686,46,0.69,0.7,safe
5.8823529,1626,44,0.045,0.705,safe
5.8823529,1559,43,0.745,0.705,safe
4.7058824,1059,42,0.775,0.72,safe
11.764706,1943,41,0.06,0.715,safe
12.941175999999999,2000,41,0.74,0.715,safe
14.901960999999998,2045,42,0.73,0.72,safe
14.901960999999998,2094,44,0.28,0.715,safe
14.901960999999998,2149,44,0.105,0.715,safe
13.725489999999999,2202,46,0.15,0.715,safe
13.725489999999999,2254,46,0.35,0.715,safe
10.980392,2289,47,0.71,0.71,safe
8.627450999999999,2297,47,0.38,0.715,safe
8.627450999999999,2271,47,0.795,0.71,safe
8.627450999999999,2217,46,0.105,0.71,safe
8.627450999999999,2207,45,0.51,0.71,safe
8.627450999999999,2191,45,0.775,0.705,safe
10.980392,2182,45,0.635,0.71,safe
11.764706,2165,45,0.76,0.71,safe
10.980392,2162,45,0.075,0.71,safe
12.941175999999999,2157,45,0.1,0.705,safe
13.725489999999999,2179,45,0.73,0.705,safe
13.725489999999999,2200,45,0.75,0.71,safe
15.686275,2227,46,0.775,0.71,safe
12.941175999999999,2231,46,0.15,0.71,safe
12.941175999999999,2237,46,0.525,0.71,safe
12.941175999999999,2273,47,0.745,0.71,safe
12.941175999999999,2297,47,0.78,0.71,safe
13.725489999999999,2331,48,0.7,0.71,safe
14.901960999999998,2362,49,0.08,0.705,safe
14.901960999999998,2396,50,0.72,0.705,safe
2.745098,1739,49,0.0,0.625,safe
10.980392,1778,48,0.045,0.7,safe
10.980392,1794,49,0.735,0.7,safe
6.6666667,1805,49,0.045,0.695,safe
3.9215686,1747,48,0.83,0.725,safe
8.627450999999999,1726,47,0.07,0.715,safe
7.8431372999999995,1709,47,0.795,0.725,safe
8.627450999999999,1701,47,0.28,0.715,safe
9.8039216,1689,46,0.765,0.715,safe
11.764706,1704,47,0.475,0.71,safe
11.764706,1715,47,0.16,0.705,safe
12.941175999999999,1729,47,0.725,0.715,safe
11.764706,1734,47,0.65,0.71,safe
12.941175999999999,1744,48,0.105,0.705,safe
11.764706,1751,48,0.15,0.71,safe
6.6666667,1721,47,0.75,0.705,safe
5.8823529,1681,45,0.29,0.7,safe
5.8823529,1568,43,0.23,0.705,safe
4.7058824,1142,42,0.805,0.705,safe
9.8039216,1869,40,0.77,0.715,safe
11.764706,1928,40,0.02,0.705,safe
7.8431372999999995,1931,40,0.295,0.705,safe
11.764706,1945,40,0.025,0.7,safe
12.941175999999999,1981,41,0.69,0.705,safe
12.941175999999999,2043,42,0.075,0.705,safe
13.725489999999999,2089,43,0.07,0.7,safe
14.901960999999998,2143,44,0.72,0.705,safe
14.901960999999998,2201,45,0.725,0.705,safe
16.862745,2251,47,0.805,0.705,safe
18.823529,2294,47,0.515,0.71,safe
3.9215686,2205,45,0.0,0.55,safe
3.9215686,1903,39,0.02,0.05,safe
6.6666667,1555,32,0.675,0.105,safe
4.7058824,1227,24,0.685,0.175,safe
4.7058824,1059,20,0.025,0.36,safe
10.980392,1225,20,0.135,0.53,safe
15.686275,1427,22,0.73,0.64,safe
18.823529,1622,26,0.115,0.675,safe
21.960784,1834,30,0.355,0.69,safe
21.960784,2031,32,0.75,0.7,safe
21.960784,2207,35,0.785,0.705,safe
22.745098000000002,2346,37,0.45,0.7,safe
5.8823529,2045,37,0.835,0.755,safe
14.901960999999998,1802,37,0.03,0.7,safe
17.647059,1887,39,0.72,0.7,safe
17.647059,1962,40,0.115,0.7,safe
17.647059,2028,42,0.445,0.705,safe
16.862745,2100,43,0.755,0.705,safe
16.862745,2166,45,0.695,0.705,safe
16.862745,2237,46,0.295,0.7,safe
16.862745,2308,47,0.095,0.7,safe
16.862745,2365,49,0.51,0.7,safe
16.862745,2429,50,0.75,0.7,safe
15.686275,2429,50,0.805,0.695,safe
2.745098,1297,50,0.805,0.71,safe
12.941175999999999,1876,49,0.035,0.64,safe
12.941175999999999,1807,50,0.655,0.685,safe
14.901960999999998,1830,50,0.715,0.69,safe
15.686275,1859,51,0.775,0.695,safe
14.901960999999998,1884,52,0.135,0.69,safe
10.980392,1881,52,0.795,0.71,safe
8.627450999999999,1879,52,0.07,0.7,safe
8.627450999999999,1867,51,0.79,0.715,safe
11.764706,1859,51,0.325,0.7,safe
11.764706,1862,51,0.405,0.705,safe
11.764706,1863,51,0.71,0.705,safe
11.764706,1870,51,0.72,0.715,safe
11.764706,1874,51,0.09,0.705,safe
11.764706,1876,51,0.345,0.71,safe
11.764706,1878,52,0.7,0.71,safe
11.764706,1891,52,0.775,0.715,safe
9.8039216,1907,52,0.1,0.705,safe
9.8039216,1910,52,0.105,0.7,safe
10.980392,1911,52,0.725,0.7,safe
10.980392,1924,53,0.775,0.71,safe
11.764706,1925,53,0.395,0.71,safe
11.764706,1936,53,0.145,0.705,safe
11.764706,1949,53,0.73,0.705,safe
9.8039216,1955,54,0.815,0.71,safe
3.9215686,1912,52,0.85,0.7,safe
3.9215686,1855,51,0.83,0.725,safe
3.9215686,1815,50,0.755,0.715,safe
3.9215686,1764,48,0.045,0.705,safe
4.7058824,1708,46,0.42,0.705,safe
5.8823529,1628,45,0.015,0.7,safe
5.8823529,1577,43,0.655,0.705,safe
10.980392,1537,42,0.095,0.715,safe
5.8823529,1438,39,0.765,0.735,safe
12.941175999999999,1419,39,0.035,0.715,safe
15.686275,1460,40,0.705,0.71,safe
15.686275,1503,41,0.135,0.705,safe
15.686275,1545,42,0.68,0.71,safe
15.686275,1590,43,0.78,0.71,safe
15.686275,1629,45,0.72,0.71,safe
15.686275,1664,45,0.095,0.705,safe
14.901960999999998,1678,46,0.505,0.705,safe
12.941175999999999,1711,47,0.8,0.715,safe
9.8039216,1713,47,0.12,0.705,safe
4.7058824,1725,46,0.845,0.71,safe
1.9607843,1665,45,0.85,0.735,safe
1.9607843,1578,43,0.84,0.755,safe
2.745098,1490,41,0.76,0.745,safe
2.745098,1003,39,0.075,0.73,safe
5.8823529,1870,38,0.03,0.72,safe
7.8431372999999995,1845,38,0.67,0.715,safe
10.980392,1863,38,0.085,0.71,safe
9.8039216,1870,38,0.075,0.71,safe
4.7058824,1830,38,0.765,0.71,safe
7.8431372999999995,1810,37,0.785,0.715,safe
9.8039216,1791,37,0.05,0.71,safe
11.764706,1808,37,0.68,0.71,safe
12.941175999999999,1827,38,0.725,0.715,safe
13.725489999999999,1863,38,0.765,0.715,safe
14.901960999999998,1892,39,0.47,0.715,safe
14.901960999999998,1933,40,0.4,0.715,safe
14.901960999999998,1971,40,0.745,0.715,safe
14.901960999999998,2011,41,0.795,0.72,safe
13.725489999999999,2026,42,0.74,0.72,safe
8.627450999999999,2024,42,0.08,0.72,safe
5.8823529,1982,41,0.845,0.72,safe
3.9215686,1916,40,0.84,0.74,safe
2.745098,1859,38,0.83,0.755,safe
2.745098,1792,37,0.11,0.745,safe
2.745098,1727,35,0.0,0.735,safe
2.745098,1664,34,0.0,0.01,safe
2.745098,1592,33,0.0,0.0,safe
2.745098,1518,32,0.0,0.01,safe
3.9215686,1466,30,0.425,0.045,safe
2.745098,1400,29,0.665,0.065,safe
4.7058824,1313,27,0.05,0.08,safe
4.7058824,1224,25,0.76,0.09,safe
4.7058824,1125,23,0.745,0.095,safe
3.9215686,995,20,0.22,0.1,safe
4.7058824,974,16,0.25,0.105,safe
4.7058824,987,11,0.725,0.11,safe
4.7058824,993,6,0.265,0.11,safe
4.7058824,994,4,0.08,0.115,safe
4.7058824,1009,2,0.645,0.115,safe
11.764706,1304,3,0.055,0.125,safe
13.725489999999999,1520,9,0.395,0.135,safe
17.647059,2209,12,0.195,0.15,safe
8.627450999999999,1298,12,0.745,0.16,safe
15.686275,1464,15,0.035,0.14,safe
16.862745,1768,19,0.725,0.16,safe
18.823529,2095,22,0.29,0.165,safe
9.8039216,1906,23,0.805,0.16,safe
13.725489999999999,1529,23,0.03,0.155,safe
14.901960999999998,1587,25,0.645,0.14,safe
14.901960999999998,1700,27,0.055,0.155,safe
14.901960999999998,1816,29,0.695,0.16,safe
13.725489999999999,1886,30,0.79,0.165,safe
10.980392,1914,30,0.68,0.165,safe
10.980392,1935,30,0.76,0.165,safe
4.7058824,1852,29,0.845,0.165,safe
4.7058824,1758,27,0.725,0.165,safe
6.6666667,1709,26,0.445,0.165,safe
6.6666667,1573,24,0.23,0.165,safe
5.8823529,1472,23,0.035,0.17,safe
3.9215686,1342,21,0.695,0.165,safe
2.745098,1257,20,0.785,0.17,safe
9.8039216,1305,21,0.055,0.18,safe
11.764706,1471,23,0.54,0.18,safe
13.725489999999999,1634,25,0.475,0.19,safe
14.901960999999998,1780,28,0.76,0.2,safe
15.686275,1947,30,0.285,0.205,safe
17.647059,2082,32,0.06,0.21,safe
20.0,2194,35,0.3,0.225,safe
17.647059,2230,36,0.79,0.215,safe
9.8039216,1762,36,0.075,0.25,safe
14.901960999999998,1745,36,0.045,0.185,safe
14.901960999999998,1793,37,0.675,0.19,safe
15.686275,1853,39,0.73,0.195,safe
15.686275,1918,40,0.1,0.195,safe
14.901960999999998,1979,41,0.665,0.195,safe
14.901960999999998,1997,41,0.755,0.2,safe
17.647059,2054,43,0.795,0.21,safe
16.862745,2108,44,0.075,0.215,safe
16.862745,2160,45,0.365,0.225,safe
14.901960999999998,2192,45,0.79,0.225,safe
11.764706,2203,45,0.065,0.225,safe
10.980392,2198,45,0.67,0.22,safe
10.980392,2182,45,0.725,0.215,safe
8.627450999999999,2161,45,0.535,0.215,safe
7.8431372999999995,2191,44,0.105,0.21,safe
7.8431372999999995,2157,44,0.8,0.21,safe
9.8039216,2159,45,0.05,0.215,safe
12.941175999999999,2179,45,0.11,0.22,safe
13.725489999999999,2210,46,0.71,0.23,safe
9.8039216,2220,46,0.61,0.225,safe
4.7058824,2184,45,0.855,0.245,safe
4.7058824,2153,44,0.83,0.27,safe
5.8823529,2094,43,0.075,0.26,safe
6.6666667,2041,42,0.57,0.245,safe
3.9215686,1976,40,0.82,0.255,safe
4.7058824,1896,39,0.75,0.265,safe
3.9215686,1818,37,0.04,0.255,safe
4.7058824,1696,35,0.33,0.25,safe
5.8823529,1542,31,0.01,0.24,safe
5.8823529,1378,28,0.655,0.23,safe
4.7058824,1237,25,0.775,0.225,safe
3.9215686,984,22,0.665,0.22,safe
4.7058824,965,20,0.48,0.215,safe
4.7058824,979,17,0.075,0.21,safe
