Engine Load(%),Engine RPM(rpm),Intake air temp(C),Abs throttle position(%),O2 B1S2 sensor voltage(V),beahavior
27.843137,2151,53.0,56.07843100000001,0.73,unsafe
29.803921999999996,2439,53.0,4.313725499999999,0.725,unsafe
22.745098000000002,1757,53.0,61.176471,0.735,unsafe
25.882353,1946,53.0,57.254902,0.735,unsafe
27.843137,2135,53.0,12.941175999999999,0.73,unsafe
3.9215686,2160,53.0,1.1764706,0.73,unsafe
4.7058824,1492,53.0,8.235294099999999,0.75,unsafe
5.8823529,1211,53.0,6.6666667,0.75,unsafe
5.8823529,1076,53.0,22.352941,0.75,unsafe
15.686275,1265,53.0,62.745098,0.755,unsafe
20.784314000000002,1744,53.0,67.843137,0.745,unsafe
28.627451,2280,53.0,62.745098,0.745,unsafe
20.0,2525,53.0,20.784314000000002,0.75,unsafe
24.705882,1922,53.0,64.313725,0.745,unsafe
27.843137,2147,54.0,4.313725499999999,0.75,unsafe
2.745098,2155,53.0,3.5294117999999997,0.745,unsafe
2.745098,2036,53.0,3.5294117999999997,0.675,unsafe
4.7058824,1823,53.0,8.627450999999999,0.06,unsafe
6.6666667,1722,53.0,15.294118,0.345,unsafe
13.725489999999999,1699,54.0,16.862745,0.645,unsafe
16.862745,1792,54.0,4.313725499999999,0.695,unsafe
5.8823529,1642,53.0,6.6666667,0.71,unsafe
4.7058824,1162,53.0,5.8823529,0.705,unsafe
4.7058824,1030,54.0,6.2745098,0.71,unsafe
5.8823529,1035,54.0,6.6666667,0.715,unsafe
5.8823529,1006,54.0,6.6666667,0.715,unsafe
5.8823529,1002,54.0,6.6666667,0.715,unsafe
5.8823529,1004,54.0,6.6666667,0.715,unsafe
5.8823529,1008,54.0,6.6666667,0.71,unsafe
5.8823529,995,54.0,7.0588235,0.715,unsafe
5.8823529,1013,54.0,7.0588235,0.715,unsafe
5.8823529,1003,54.0,7.450980400000001,0.715,unsafe
5.8823529,1011,54.0,7.0588235,0.715,unsafe
5.8823529,1012,54.0,7.0588235,0.715,unsafe
5.8823529,1003,54.0,6.6666667,0.715,unsafe
5.8823529,995,54.0,7.0588235,0.715,unsafe
5.8823529,992,54.0,7.0588235,0.715,unsafe
5.8823529,1002,54.0,7.0588235,0.715,unsafe
5.8823529,1006,54.0,6.6666667,0.715,unsafe
5.8823529,1002,54.0,6.6666667,0.715,unsafe
5.8823529,1005,54.0,6.6666667,0.715,unsafe
5.8823529,1001,54.0,6.6666667,0.715,unsafe
5.8823529,998,54.0,7.0588235,0.71,unsafe
5.8823529,896,54.0,34.117647,0.715,unsafe
13.725489999999999,1571,54.0,48.627451,0.71,unsafe
32.941176,2638,54.0,3.1372549,0.705,unsafe
25.882353,1595,54.0,59.215686,0.71,unsafe
27.843137,2207,55.0,57.647059,0.71,unsafe
21.960784,2513,55.0,16.862745,0.71,unsafe
23.921569,1874,55.0,50.196078,0.705,unsafe
26.666666999999997,2045,55.0,31.372549,0.705,unsafe
22.745098000000002,2216,55.0,3.9215686,0.705,unsafe
2.745098,2178,54.0,6.2745098,0.385,unsafe
5.8823529,1958,54.0,6.2745098,0.04,unsafe
6.6666667,1595,54.0,7.8431372999999995,0.09,unsafe
6.6666667,1384,55.0,31.372549,0.125,unsafe
18.823529,1481,55.0,56.862745,0.185,unsafe
21.960784,1706,55.0,59.607843,0.285,unsafe
24.705882,1923,55.0,58.823529,0.405,unsafe
27.843137,2153,55.0,56.07843100000001,0.485,unsafe
31.764706,2379,55.0,26.666666999999997,0.55,unsafe
5.8823529,2073,55.0,31.764706,0.58,unsafe
24.705882,1958,55.0,35.686275,0.59,unsafe
24.705882,2042,55.0,1.1764706,0.585,unsafe
2.745098,1990,55.0,6.6666667,0.585,unsafe
5.8823529,1944,55.0,6.2745098,0.59,unsafe
4.7058824,1790,55.0,6.2745098,0.605,unsafe
6.6666667,1444,55.0,7.450980400000001,0.615,unsafe
6.6666667,1603,55.0,7.8431372999999995,0.605,unsafe
14.901960999999998,1366,55.0,26.666666999999997,0.615,unsafe
20.784314000000002,1682,55.0,43.529412,0.615,unsafe
24.705882,1887,55.0,43.529412,0.62,unsafe
26.666666999999997,2130,55.0,40.0,0.61,unsafe
29.803921999999996,2300,55.0,11.372549000000001,0.62,unsafe
3.9215686,1807,55.0,26.666666999999997,0.62,unsafe
21.960784,1896,55.0,14.509804,0.62,unsafe
13.725489999999999,1927,55.0,11.764706,0.6,unsafe
8.627450999999999,1940,55.0,9.411764699999999,0.62,unsafe
7.8431372999999995,1900,55.0,5.4901960999999995,0.6,unsafe
4.7058824,1830,55.0,5.8823529,0.61,unsafe
4.7058824,1734,55.0,7.8431372999999995,0.63,unsafe
6.6666667,1420,55.0,7.0588235,0.61,unsafe
5.8823529,1153,55.0,7.0588235,0.6,unsafe
5.8823529,1078,55.0,6.6666667,0.6,unsafe
5.8823529,1023,56.0,6.6666667,0.605,unsafe
5.8823529,1008,56.0,6.6666667,0.6,unsafe
5.8823529,1007,56.0,6.6666667,0.605,unsafe
5.8823529,1001,56.0,6.6666667,0.605,unsafe
5.8823529,1010,56.0,6.6666667,0.605,unsafe
5.8823529,1004,56.0,6.6666667,0.6,unsafe
5.8823529,1005,56.0,6.6666667,0.605,unsafe
5.8823529,1003,56.0,6.6666667,0.6,unsafe
5.8823529,999,56.0,6.6666667,0.6,unsafe
5.8823529,1004,56.0,6.6666667,0.605,unsafe
5.8823529,995,56.0,6.6666667,0.605,unsafe
5.8823529,966,56.0,12.54902,0.61,unsafe
12.941175999999999,1402,56.0,19.607843,0.625,unsafe
14.901960999999998,1175,56.0,25.098039,0.64,unsafe
17.647059,1976,56.0,1.1764706,0.62,unsafe
5.8823529,1150,56.0,8.627450999999999,0.695,unsafe
6.6666667,1054,56.0,7.450980400000001,0.68,unsafe
4.7058824,999,56.0,8.627450999999999,0.675,unsafe
11.764706,1068,56.0,30.196078000000004,0.705,unsafe
22.745098000000002,2140,56.0,8.627450999999999,0.695,unsafe
3.9215686,1639,56.0,40.784314,0.705,unsafe
16.862745,1407,56.0,30.588234999999997,0.705,unsafe
21.960784,1782,56.0,9.019607800000001,0.69,unsafe
5.8823529,1896,56.0,6.6666667,0.685,unsafe
5.8823529,1812,56.0,6.6666667,0.695,unsafe
6.6666667,1569,56.0,7.8431372999999995,0.695,unsafe
5.8823529,1322,56.0,7.0588235,0.685,unsafe
5.8823529,1141,56.0,6.2745098,0.68,unsafe
4.7058824,942,56.0,5.0980392,0.68,unsafe
4.7058824,981,56.0,5.4901960999999995,0.685,unsafe
4.7058824,932,56.0,5.0980392,0.68,unsafe
4.7058824,822,56.0,6.2745098,0.7,unsafe
5.8823529,963,56.0,7.0588235,0.695,unsafe
5.8823529,1006,56.0,7.0588235,0.69,unsafe
5.8823529,1009,56.0,7.0588235,0.69,unsafe
5.8823529,1018,56.0,6.6666667,0.69,unsafe
5.8823529,1007,56.0,6.6666667,0.69,unsafe
5.8823529,997,56.0,6.6666667,0.685,unsafe
5.8823529,1009,56.0,6.6666667,0.685,unsafe
5.8823529,995,56.0,6.6666667,0.69,unsafe
5.8823529,999,56.0,6.2745098,0.685,unsafe
5.8823529,1001,56.0,6.6666667,0.685,unsafe
5.8823529,998,56.0,6.6666667,0.69,unsafe
5.8823529,998,56.0,6.6666667,0.69,unsafe
3.9215686,895,34.0,4.313725499999999,0.0,safe
3.9215686,885,34.0,4.7058824,0.0,safe
3.9215686,890,34.0,4.7058824,0.0,safe
3.9215686,892,34.0,4.7058824,0.0,safe
3.9215686,880,34.0,4.313725499999999,0.0,safe
3.9215686,877,34.0,4.313725499999999,0.0,safe
3.9215686,892,34.0,4.313725499999999,0.0,safe
3.9215686,884,34.0,4.7058824,0.0,safe
3.9215686,889,34.0,4.313725499999999,0.0,safe
3.9215686,865,34.0,4.7058824,0.0,safe
3.9215686,883,34.0,4.313725499999999,0.0,safe
3.9215686,892,34.0,4.7058824,0.0,safe
3.9215686,885,34.0,4.313725499999999,0.0,safe
3.9215686,890,34.0,4.313725499999999,0.0,safe
3.9215686,869,34.0,4.313725499999999,0.0,safe
3.9215686,886,34.0,4.313725499999999,0.0,safe
3.9215686,896,34.0,4.7058824,0.0,safe
3.9215686,873,34.0,4.313725499999999,0.0,safe
3.9215686,892,34.0,4.313725499999999,0.0,safe
3.9215686,874,34.0,4.7058824,0.0,safe
3.9215686,879,34.0,4.313725499999999,0.0,safe
3.9215686,881,34.0,4.7058824,0.0,safe
3.9215686,881,35.0,4.313725499999999,0.0,safe
3.9215686,875,35.0,4.313725499999999,0.0,safe
3.9215686,892,35.0,4.313725499999999,0.0,safe
3.9215686,864,35.0,4.313725499999999,0.0,safe
3.9215686,834,35.0,6.2745098,0.0,safe
5.8823529,919,35.0,6.6666667,0.58,safe
4.7058824,924,35.0,5.4901960999999995,0.535,safe
4.7058824,1107,35.0,7.8431372999999995,0.555,safe
5.8823529,1125,35.0,6.6666667,0.0,safe
3.9215686,916,35.0,5.0980392,0.0,safe
3.9215686,893,35.0,4.313725499999999,0.14,safe
3.9215686,884,35.0,4.313725499999999,0.305,safe
12.941175999999999,1557,35.0,16.470588,0.595,safe
7.8431372999999995,1258,35.0,5.8823529,0.0,safe
4.7058824,992,35.0,5.4901960999999995,0.0,safe
6.6666667,1023,35.0,5.8823529,0.54,safe
3.9215686,833,35.0,5.8823529,0.535,safe
4.7058824,927,35.0,4.313725499999999,0.535,safe
3.9215686,904,35.0,4.313725499999999,0.53,safe
3.9215686,892,35.0,4.313725499999999,0.525,safe
2.745098,896,35.0,3.9215686,0.53,safe
2.745098,870,35.0,4.313725499999999,0.525,safe
2.745098,885,35.0,4.313725499999999,0.52,safe
2.745098,879,35.0,4.313725499999999,0.52,safe
3.9215686,878,35.0,4.313725499999999,0.515,safe
2.745098,882,35.0,4.313725499999999,0.515,safe
2.745098,867,35.0,4.313725499999999,0.51,safe
3.9215686,881,35.0,4.313725499999999,0.51,safe
2.745098,879,35.0,4.313725499999999,0.51,safe
3.9215686,878,35.0,4.313725499999999,0.51,safe
2.745098,866,35.0,4.313725499999999,0.515,safe
3.9215686,870,35.0,4.313725499999999,0.51,safe
3.9215686,875,35.0,4.313725499999999,0.515,safe
3.9215686,876,35.0,4.313725499999999,0.51,safe
3.9215686,883,35.0,4.313725499999999,0.515,safe
2.745098,877,35.0,4.313725499999999,0.505,safe
3.9215686,884,35.0,4.313725499999999,0.515,safe
2.745098,860,35.0,4.313725499999999,0.505,safe
2.745098,880,35.0,4.313725499999999,0.52,safe
2.745098,877,35.0,4.313725499999999,0.5,safe
2.745098,869,35.0,4.313725499999999,0.515,safe
3.9215686,858,35.0,4.7058824,0.52,safe
3.9215686,864,35.0,4.313725499999999,0.51,safe
4.7058824,905,35.0,5.8823529,0.56,safe
4.7058824,965,35.0,6.6666667,0.53,safe
5.8823529,1004,35.0,6.6666667,0.525,safe
5.8823529,1014,35.0,12.156863000000001,0.535,safe
14.901960999999998,1532,35.0,12.54902,0.55,safe
9.8039216,997,35.0,7.8431372999999995,0.55,safe
6.6666667,1035,35.0,8.627450999999999,0.525,safe
7.8431372999999995,1203,35.0,9.019607800000001,0.53,safe
7.8431372999999995,1221,35.0,9.019607800000001,0.515,safe
7.8431372999999995,1263,35.0,9.019607800000001,0.52,safe
7.8431372999999995,1397,35.0,7.8431372999999995,0.485,safe
5.8823529,1183,35.0,8.627450999999999,0.515,safe
5.8823529,818,35.0,4.7058824,0.565,safe
4.7058824,898,35.0,5.0980392,0.53,safe
6.6666667,944,35.0,10.588235000000001,0.575,safe
7.8431372999999995,1051,35.0,9.019607800000001,0.535,safe
7.8431372999999995,1104,35.0,7.450980400000001,0.52,safe
6.6666667,1127,35.0,7.450980400000001,0.565,safe
5.8823529,1119,35.0,6.2745098,0.56,safe
4.7058824,1024,35.0,5.4901960999999995,0.53,safe
3.9215686,955,35.0,6.2745098,0.52,safe
4.7058824,981,35.0,7.0588235,0.515,safe
5.8823529,1004,35.0,7.0588235,0.53,safe
5.8823529,999,35.0,7.0588235,0.515,safe
5.8823529,1001,35.0,7.0588235,0.515,safe
5.8823529,996,35.0,7.0588235,0.515,safe
5.8823529,1000,35.0,7.0588235,0.515,safe
5.8823529,1011,35.0,6.6666667,0.52,safe
5.8823529,1012,35.0,12.156863000000001,0.61,safe
9.8039216,976,35.0,10.980392,0.565,safe
9.8039216,1474,35.0,13.333332999999998,0.57,safe
13.725489999999999,1791,35.0,5.8823529,0.415,safe
7.8431372999999995,1085,35.0,15.686275,0.605,safe
10.980392,1254,35.0,10.196078,0.565,safe
13.725489999999999,1512,35.0,13.333332999999998,0.585,safe
13.725489999999999,1731,35.0,14.509804,0.58,safe
15.686275,1900,35.0,13.725489999999999,0.575,safe
14.901960999999998,2125,35.0,9.411764699999999,0.585,safe
7.8431372999999995,1709,35.0,13.725489999999999,0.575,safe
12.941175999999999,1428,35.0,13.333332999999998,0.585,safe
12.941175999999999,1517,35.0,12.941175999999999,0.58,safe
12.941175999999999,1611,35.0,12.941175999999999,0.575,safe
11.764706,1632,35.0,12.156863000000001,0.58,safe
12.941175999999999,1680,35.0,12.156863000000001,0.58,safe
11.764706,1738,35.0,12.156863000000001,0.58,safe
11.764706,1748,35.0,10.196078,0.575,safe
8.627450999999999,1711,35.0,6.2745098,0.555,safe
5.8823529,1660,35.0,5.8823529,0.565,safe
4.7058824,1563,35.0,7.8431372999999995,0.595,safe
6.6666667,1520,35.0,8.235294099999999,0.595,safe
7.8431372999999995,1454,35.0,8.627450999999999,0.6,safe
6.6666667,1407,35.0,6.2745098,0.6,safe
5.8823529,1305,35.0,10.196078,0.6,safe
9.8039216,1348,36.0,16.470588,0.63,safe
14.901960999999998,1363,36.0,17.254901999999998,0.635,safe
15.686275,1495,36.0,16.862745,0.635,safe
16.862745,1607,36.0,16.862745,0.635,safe
17.647059,1699,36.0,13.333332999999998,0.63,safe
13.725489999999999,1746,36.0,13.725489999999999,0.63,safe
14.901960999999998,1795,36.0,16.078431,0.63,safe
16.862745,1869,36.0,14.901960999999998,0.625,safe
16.862745,1943,36.0,13.333332999999998,0.625,safe
12.941175999999999,1962,36.0,10.980392,0.62,safe
10.980392,1914,35.0,10.980392,0.62,safe
10.980392,1918,35.0,8.627450999999999,0.62,safe
5.8823529,1887,35.0,4.7058824,0.605,safe
4.7058824,1721,35.0,6.6666667,0.61,safe
5.8823529,1563,35.0,6.6666667,0.615,safe
5.8823529,1377,35.0,6.2745098,0.615,safe
4.7058824,1213,35.0,5.4901960999999995,0.61,safe
3.9215686,1061,35.0,5.4901960999999995,0.61,safe
3.9215686,863,36.0,4.7058824,0.62,safe
3.9215686,926,36.0,4.7058824,0.62,safe
3.9215686,862,36.0,5.8823529,0.62,safe
3.9215686,877,36.0,4.7058824,0.625,safe
3.9215686,880,36.0,4.7058824,0.63,safe
4.7058824,847,36.0,6.6666667,0.645,safe
5.8823529,953,36.0,7.0588235,0.65,safe
5.8823529,1004,36.0,7.450980400000001,0.66,safe
5.8823529,1014,36.0,7.450980400000001,0.66,safe
5.8823529,1026,36.0,7.450980400000001,0.66,safe
5.8823529,1011,36.0,7.0588235,0.66,safe
5.8823529,1009,36.0,7.0588235,0.66,safe
5.8823529,1027,36.0,7.450980400000001,0.66,safe
6.6666667,1000,36.0,7.8431372999999995,0.66,safe
12.941175999999999,1284,36.0,15.294118,0.675,safe
11.764706,1258,36.0,18.039216,0.68,safe
17.647059,2025,36.0,8.235294099999999,0.675,safe
5.8823529,1454,36.0,22.745098000000002,0.69,safe
14.901960999999998,1282,36.0,20.0,0.685,safe
17.647059,1603,36.0,17.647059,0.685,safe
17.647059,1880,36.0,17.254901999999998,0.69,safe
18.823529,2066,36.0,9.019607800000001,0.68,safe
6.6666667,1646,36.0,18.431373,0.695,safe
14.901960999999998,1439,36.0,14.117647,0.685,safe
13.725489999999999,1534,36.0,13.725489999999999,0.685,safe
12.941175999999999,1615,36.0,10.588235000000001,0.685,safe
8.627450999999999,1604,36.0,7.8431372999999995,0.68,safe
6.6666667,1512,36.0,8.235294099999999,0.68,safe
6.6666667,1376,36.0,8.627450999999999,0.68,safe
6.6666667,1317,36.0,8.235294099999999,0.685,safe
6.6666667,1318,36.0,7.0588235,0.68,safe
5.8823529,1240,36.0,6.6666667,0.68,safe
4.7058824,1139,36.0,6.2745098,0.68,safe
4.7058824,1043,36.0,10.588235000000001,0.69,safe
8.627450999999999,1067,36.0,10.588235000000001,0.685,safe
8.627450999999999,1135,36.0,10.196078,0.69,safe
8.627450999999999,1229,36.0,10.588235000000001,0.69,safe
8.627450999999999,1301,36.0,8.235294099999999,0.69,safe
6.6666667,1297,36.0,7.0588235,0.7,safe
5.8823529,1147,36.0,7.0588235,0.7,safe
5.8823529,1023,36.0,6.2745098,0.7,safe
5.8823529,1346,36.0,8.627450999999999,0.71,safe
9.8039216,1314,36.0,13.725489999999999,0.72,safe
12.941175999999999,1544,36.0,11.372549000000001,0.72,safe
10.980392,1648,36.0,11.372549000000001,0.715,safe
8.627450999999999,1609,36.0,7.8431372999999995,0.715,safe
6.6666667,1460,36.0,7.450980400000001,0.715,safe
6.6666667,1320,36.0,7.8431372999999995,0.715,safe
5.8823529,1206,36.0,7.8431372999999995,0.715,safe
6.6666667,1181,36.0,6.6666667,0.715,safe
5.8823529,1051,36.0,6.2745098,0.715,safe
4.7058824,965,36.0,6.6666667,0.715,safe
5.8823529,986,36.0,7.0588235,0.715,safe
5.8823529,997,36.0,7.0588235,0.715,safe
5.8823529,996,36.0,7.0588235,0.72,safe
5.8823529,1004,36.0,7.0588235,0.72,safe
5.8823529,1004,36.0,7.0588235,0.72,safe
5.8823529,1006,36.0,7.0588235,0.72,safe
5.8823529,1149,36.0,12.156863000000001,0.735,safe
8.627450999999999,981,37.0,18.823529,0.735,safe
14.901960999999998,1774,37.0,4.7058824,0.73,safe
8.627450999999999,1420,36.0,7.8431372999999995,0.75,safe
6.6666667,1248,36.0,7.8431372999999995,0.745,safe
5.8823529,1103,36.0,7.0588235,0.745,safe
5.8823529,1044,36.0,7.0588235,0.745,safe
5.8823529,1015,36.0,7.0588235,0.75,safe
12.941175999999999,1398,37.0,13.725489999999999,0.765,safe
13.725489999999999,1449,37.0,16.470588,0.77,safe
11.764706,2002,37.0,4.7058824,0.755,safe
6.6666667,1224,36.0,12.941175999999999,0.78,safe
9.8039216,1200,37.0,8.235294099999999,0.78,safe
6.6666667,1212,37.0,6.2745098,0.775,safe
4.7058824,1105,37.0,5.8823529,0.775,safe
4.7058824,992,37.0,6.2745098,0.77,safe
4.7058824,922,37.0,13.333332999999998,0.79,safe
10.980392,1099,37.0,13.333332999999998,0.785,safe
11.764706,1354,37.0,12.941175999999999,0.785,safe
11.764706,1549,37.0,12.156863000000001,0.785,safe
10.980392,1617,37.0,7.8431372999999995,0.78,safe
6.6666667,1499,37.0,7.8431372999999995,0.78,safe
6.6666667,1292,37.0,6.6666667,0.78,safe
4.7058824,1103,37.0,11.764706,0.785,safe
9.8039216,1143,37.0,13.333332999999998,0.785,safe
11.764706,1322,37.0,14.509804,0.79,safe
14.901960999999998,1590,37.0,14.117647,0.785,safe
14.901960999999998,1796,37.0,14.509804,0.785,safe
15.686275,1993,37.0,14.509804,0.78,safe
11.764706,1927,37.0,10.980392,0.78,safe
11.764706,1418,37.0,13.725489999999999,0.78,safe
12.941175999999999,1502,37.0,12.941175999999999,0.78,safe
10.980392,1549,37.0,7.8431372999999995,0.78,safe
7.8431372999999995,1537,37.0,9.411764699999999,0.785,safe
8.627450999999999,1528,37.0,9.019607800000001,0.78,safe
7.8431372999999995,1484,37.0,8.235294099999999,0.78,safe
6.6666667,1349,37.0,6.6666667,0.78,safe
4.7058824,1028,37.0,6.6666667,0.78,safe
4.7058824,968,37.0,7.0588235,0.78,safe
5.8823529,1141,37.0,10.588235000000001,0.785,safe
9.8039216,1334,38.0,12.941175999999999,0.785,safe
12.941175999999999,1528,38.0,13.725489999999999,0.785,safe
12.941175999999999,1655,38.0,10.588235000000001,0.785,safe
9.8039216,1722,38.0,8.627450999999999,0.785,safe
7.8431372999999995,1676,38.0,12.156863000000001,0.79,safe
10.980392,1604,38.0,9.411764699999999,0.785,safe
9.8039216,1587,38.0,7.8431372999999995,0.785,safe
6.6666667,1432,38.0,7.8431372999999995,0.78,safe
6.6666667,1405,38.0,8.627450999999999,0.785,safe
9.8039216,1377,38.0,11.372549000000001,0.785,safe
11.764706,1506,38.0,12.156863000000001,0.785,safe
10.980392,1625,38.0,11.372549000000001,0.785,safe
8.627450999999999,1628,38.0,9.8039216,0.785,safe
11.764706,1640,38.0,13.333332999999998,0.785,safe
13.725489999999999,1793,38.0,13.333332999999998,0.785,safe
13.725489999999999,1969,38.0,12.54902,0.785,safe
9.8039216,2030,38.0,6.6666667,0.78,safe
5.8823529,1904,38.0,5.8823529,0.785,safe
4.7058824,1578,38.0,7.8431372999999995,0.795,safe
6.6666667,1336,38.0,10.196078,0.785,safe
12.941175999999999,1414,38.0,18.823529,0.79,safe
16.862745,1678,38.0,16.862745,0.79,safe
17.647059,1957,38.0,15.686275,0.79,safe
18.823529,2096,38.0,8.235294099999999,0.785,safe
5.8823529,1633,38.0,14.901960999999998,0.81,safe
11.764706,1484,38.0,12.156863000000001,0.79,safe
10.980392,1556,38.0,7.8431372999999995,0.79,safe
6.6666667,1496,38.0,7.8431372999999995,0.79,safe
6.6666667,1182,38.0,5.8823529,0.785,safe
3.9215686,963,38.0,5.4901960999999995,0.79,safe
4.7058824,1163,38.0,9.8039216,0.795,safe
8.627450999999999,1128,38.0,18.823529,0.8,safe
13.725489999999999,1383,39.0,13.725489999999999,0.8,safe
13.725489999999999,1575,39.0,7.8431372999999995,0.795,safe
6.6666667,1445,38.0,7.8431372999999995,0.795,safe
6.6666667,1309,38.0,10.588235000000001,0.795,safe
10.980392,1451,39.0,15.686275,0.8,safe
14.901960999999998,1669,39.0,14.509804,0.795,safe
15.686275,1898,39.0,14.509804,0.795,safe
15.686275,2094,39.0,8.627450999999999,0.795,safe
6.6666667,1979,38.0,5.0980392,0.79,safe
4.7058824,1752,38.0,7.8431372999999995,0.795,safe
6.6666667,1555,39.0,7.8431372999999995,0.795,safe
6.6666667,1508,39.0,10.588235000000001,0.795,safe
8.627450999999999,1455,39.0,11.764706,0.795,safe
11.764706,1565,39.0,11.764706,0.79,safe
10.980392,1732,39.0,11.764706,0.795,safe
10.980392,1850,39.0,8.627450999999999,0.79,safe
5.8823529,1818,39.0,5.0980392,0.79,safe
4.7058824,1677,39.0,9.411764699999999,0.805,safe
8.627450999999999,1656,39.0,12.941175999999999,0.795,safe
12.941175999999999,1671,39.0,13.725489999999999,0.795,safe
13.725489999999999,1761,39.0,13.333332999999998,0.795,safe
8.627450999999999,1847,39.0,6.6666667,0.795,safe
5.8823529,1750,39.0,6.2745098,0.8,safe
6.6666667,1606,39.0,12.156863000000001,0.805,safe
13.725489999999999,1620,39.0,16.078431,0.81,safe
16.862745,1816,39.0,16.078431,0.805,safe
17.647059,2057,39.0,12.941175999999999,0.81,safe
9.8039216,1932,39.0,12.54902,0.8,safe
13.725489999999999,1448,39.0,18.039216,0.805,safe
15.686275,1553,39.0,16.470588,0.805,safe
15.686275,1671,39.0,10.980392,0.8,safe
10.980392,1697,39.0,7.450980400000001,0.8,safe
6.6666667,1597,39.0,9.019607800000001,0.795,safe
7.8431372999999995,1588,39.0,9.8039216,0.8,safe
8.627450999999999,1523,39.0,9.411764699999999,0.8,safe
7.8431372999999995,1517,39.0,7.450980400000001,0.795,safe
6.6666667,1373,39.0,7.0588235,0.795,safe
5.8823529,1158,39.0,6.6666667,0.795,safe
4.7058824,1020,39.0,6.2745098,0.795,safe
4.7058824,1029,39.0,6.2745098,0.795,safe
4.7058824,968,39.0,6.6666667,0.795,safe
5.8823529,983,39.0,6.6666667,0.795,safe
5.8823529,988,39.0,6.6666667,0.795,safe
5.8823529,996,39.0,7.0588235,0.795,safe
5.8823529,1030,39.0,7.450980400000001,0.8,safe
6.6666667,1155,39.0,10.196078,0.8,safe
10.980392,1477,39.0,12.54902,0.795,safe
11.764706,1886,39.0,7.0588235,0.795,safe
5.8823529,1521,39.0,21.568627,0.82,safe
11.764706,1155,40.0,20.392157,0.825,safe
15.686275,1524,40.0,16.470588,0.825,safe
16.862745,1811,40.0,15.686275,0.82,safe
16.862745,2038,40.0,13.725489999999999,0.82,safe
15.686275,2199,39.0,9.019607800000001,0.815,safe
7.8431372999999995,1723,39.0,10.588235000000001,0.815,safe
10.980392,1443,39.0,9.411764699999999,0.81,safe
9.8039216,1473,40.0,14.117647,0.815,safe
12.941175999999999,1498,40.0,13.725489999999999,0.815,safe
13.725489999999999,1606,40.0,15.294118,0.81,safe
14.901960999999998,1708,40.0,13.333332999999998,0.805,safe
13.725489999999999,1779,40.0,12.54902,0.805,safe
11.764706,1828,40.0,9.411764699999999,0.805,safe
6.6666667,1781,40.0,6.2745098,0.805,safe
5.8823529,1710,40.0,7.8431372999999995,0.81,safe
6.6666667,1633,40.0,7.8431372999999995,0.805,safe
6.6666667,1513,40.0,10.196078,0.805,safe
9.8039216,1518,40.0,10.196078,0.8,safe
8.627450999999999,1529,40.0,11.372549000000001,0.8,safe
10.980392,1551,40.0,11.372549000000001,0.8,safe
10.980392,1570,40.0,11.764706,0.8,safe
11.764706,1614,40.0,12.54902,0.8,safe
11.764706,1669,40.0,12.156863000000001,0.795,safe
11.764706,1725,40.0,11.764706,0.795,safe
9.8039216,1731,40.0,9.019607800000001,0.795,safe
7.8431372999999995,1689,40.0,7.8431372999999995,0.8,safe
6.6666667,1616,40.0,8.235294099999999,0.795,safe
6.6666667,1472,40.0,7.8431372999999995,0.795,safe
5.8823529,1186,40.0,6.2745098,0.795,safe
4.7058824,959,40.0,6.2745098,0.795,safe
5.8823529,969,40.0,8.235294099999999,0.795,safe
10.980392,998,40.0,16.078431,0.8,safe
10.980392,1273,41.0,14.901960999999998,0.805,safe
13.725489999999999,1497,41.0,14.901960999999998,0.805,safe
14.901960999999998,1706,41.0,14.117647,0.795,safe
14.901960999999998,1903,41.0,13.725489999999999,0.79,safe
15.686275,2051,41.0,14.509804,0.8,safe
15.686275,2243,41.0,14.901960999999998,0.795,safe
13.725489999999999,1993,41.0,7.450980400000001,0.795,safe
7.8431372999999995,1481,41.0,11.372549000000001,0.8,safe
9.8039216,1525,41.0,7.8431372999999995,0.795,safe
6.6666667,1466,41.0,7.8431372999999995,0.795,safe
6.6666667,1351,41.0,6.2745098,0.795,safe
4.7058824,1142,41.0,5.4901960999999995,0.8,safe
3.9215686,964,41.0,5.8823529,0.79,safe
4.7058824,965,41.0,7.8431372999999995,0.795,safe
8.627450999999999,1144,41.0,19.215685999999998,0.795,safe
14.901960999999998,1461,41.0,16.470588,0.8,safe
16.862745,1779,41.0,16.470588,0.79,safe
18.823529,2008,41.0,14.117647,0.795,safe
9.8039216,1948,41.0,8.627450999999999,0.79,safe
13.725489999999999,1386,41.0,16.862745,0.795,safe
14.901960999999998,1519,41.0,16.078431,0.8,safe
15.686275,1630,41.0,15.686275,0.795,safe
15.686275,1715,41.0,15.294118,0.795,safe
15.686275,1815,41.0,14.509804,0.79,safe
14.901960999999998,1892,41.0,12.156863000000001,0.79,safe
10.980392,1914,41.0,9.411764699999999,0.79,safe
8.627450999999999,1876,41.0,9.8039216,0.79,safe
8.627450999999999,1829,41.0,9.8039216,0.785,safe
7.8431372999999995,1751,41.0,5.0980392,0.79,safe
4.7058824,1704,41.0,7.8431372999999995,0.795,safe
6.6666667,1563,41.0,7.0588235,0.795,safe
5.8823529,1372,41.0,8.627450999999999,0.79,safe
6.6666667,1253,41.0,18.431373,0.795,safe
13.725489999999999,1344,41.0,16.470588,0.79,safe
14.901960999999998,1428,41.0,14.901960999999998,0.79,safe
