Engine Load(%),Engine RPM(rpm),Vehicle speed(km/h),Intake air temp(C),Abs throttle position(%),beahavior
28.627451,2213,46,53.0,56.862745,unsafe
30.980392,2327,49,53.0,56.862745,unsafe
32.941176,2441,51,53.0,44.313725,unsafe
34.901961,2568,53,53.0,34.509803999999995,unsafe
34.901961,2673,56,53.0,24.705882,unsafe
29.803921999999996,2761,58,53.0,12.156863000000001,unsafe
12.941175999999999,2782,59,53.0,23.529412,unsafe
30.980392,2825,59,53.0,23.137255,unsafe
29.803921999999996,2908,60,53.0,8.627450999999999,unsafe
8.627450999999999,2902,60,53.0,8.235294099999999,unsafe
7.8431372999999995,2834,58,53.0,15.294118,unsafe
20.0,2829,58,53.0,19.607843,unsafe
24.705882,2876,60,53.0,21.568627,unsafe
28.627451,2952,61,53.0,20.0,unsafe
26.666666999999997,3019,63,53.0,12.156863000000001,unsafe
12.941175999999999,3045,63,52.0,14.509804,unsafe
17.647059,3056,63,53.0,5.0980392,unsafe
3.9215686,3009,63,52.0,3.5294117999999997,unsafe
5.8823529,2972,61,52.0,15.294118,unsafe
17.647059,2976,62,53.0,5.8823529,unsafe
5.8823529,2949,61,52.0,14.901960999999998,unsafe
16.862745,2943,61,53.0,16.470588,unsafe
20.0,2920,61,53.0,4.313725499999999,unsafe
4.7058824,2891,60,52.0,14.901960999999998,unsafe
15.686275,2807,59,53.0,5.8823529,unsafe
4.7058824,2769,57,53.0,19.607843,unsafe
25.882353,2790,58,53.0,19.607843,unsafe
23.921569,2845,58,53.0,5.0980392,unsafe
4.7058824,2734,56,52.0,5.4901960999999995,unsafe
4.7058824,2390,48,52.0,5.0980392,unsafe
4.7058824,2035,41,52.0,5.4901960999999995,unsafe
3.9215686,1708,34,53.0,7.450980400000001,unsafe
5.8823529,1229,28,53.0,7.8431372999999995,unsafe
5.8823529,1134,25,53.0,8.627450999999999,unsafe
9.8039216,1487,24,53.0,49.411765,unsafe
21.960784,1676,27,53.0,56.862745,unsafe
23.921569,1867,29,53.0,56.862745,unsafe
26.666666999999997,2055,32,53.0,56.07843100000001,unsafe
29.803921999999996,2255,35,53.0,55.686275,unsafe
32.941176,2438,39,52.0,55.686275,unsafe
36.862745000000004,2645,42,52.0,55.294118000000005,unsafe
38.823529,2832,45,52.0,52.156863,unsafe
30.980392,2864,47,51.0,12.941175999999999,unsafe
20.784314000000002,2262,46,51.0,31.764706,unsafe
30.980392,2328,48,51.0,20.784314000000002,unsafe
22.745098000000002,2414,50,51.0,18.431373,unsafe
21.960784,2454,51,51.0,8.627450999999999,unsafe
8.627450999999999,2424,50,51.0,6.6666667,unsafe
7.8431372999999995,2415,49,51.0,5.4901960999999995,unsafe
4.7058824,2301,47,51.0,10.196078,unsafe
15.686275,2215,46,51.0,29.411765000000003,unsafe
28.627451,2356,49,52.0,32.941176,unsafe
31.764706,2490,52,52.0,30.980392,unsafe
30.980392,2615,54,52.0,0.78431373,unsafe
2.745098,2601,54,51.0,1.1764706,unsafe
1.9607843,2413,49,51.0,1.9607843,unsafe
1.9607843,2165,44,51.0,2.745098,unsafe
2.745098,2002,41,51.0,7.0588235,unsafe
4.7058824,1833,37,52.0,5.4901960999999995,unsafe
6.6666667,1637,33,52.0,7.0588235,unsafe
4.7058824,1209,31,52.0,14.509804,unsafe
15.686275,1955,30,52.0,27.450979999999998,unsafe
24.705882,2102,33,52.0,27.450979999999998,unsafe
26.666666999999997,2294,36,52.0,27.843137,unsafe
29.803921999999996,2490,39,52.0,12.941175999999999,unsafe
9.8039216,2311,40,52.0,19.607843,unsafe
18.823529,1953,40,52.0,28.235294,unsafe
23.921569,2028,42,52.0,2.745098,unsafe
2.745098,1964,40,51.0,4.7058824,unsafe
3.9215686,1918,39,52.0,29.803921999999996,unsafe
23.921569,1935,40,52.0,38.431373,unsafe
26.666666999999997,2049,43,52.0,23.529412,unsafe
21.960784,2135,44,52.0,2.745098,unsafe
2.745098,2092,43,51.0,5.0980392,unsafe
4.7058824,2027,42,51.0,5.0980392,unsafe
4.7058824,1948,40,51.0,4.7058824,unsafe
4.7058824,1893,39,51.0,5.0980392,unsafe
4.7058824,1719,38,52.0,8.235294099999999,unsafe
6.6666667,1290,37,52.0,7.8431372999999995,unsafe
6.6666667,1121,35,52.0,7.0588235,unsafe
5.8823529,1044,33,52.0,7.0588235,unsafe
5.8823529,1000,31,52.0,7.0588235,unsafe
5.8823529,1005,25,52.0,7.0588235,unsafe
5.8823529,1002,17,52.0,7.0588235,unsafe
5.8823529,1006,14,52.0,7.0588235,unsafe
6.6666667,1022,13,52.0,7.450980400000001,unsafe
5.8823529,996,11,52.0,7.450980400000001,unsafe
6.6666667,1001,7,52.0,7.450980400000001,unsafe
6.6666667,1015,4,52.0,7.450980400000001,unsafe
6.6666667,1017,4,52.0,10.980392,unsafe
8.627450999999999,1213,5,52.0,10.196078,unsafe
8.627450999999999,1162,7,52.0,25.490195999999997,unsafe
21.960784,1960,12,52.0,27.058823999999998,unsafe
25.882353,2593,16,52.0,36.862745000000004,unsafe
20.0,1588,17,52.0,46.666667,unsafe
25.882353,2049,22,53.0,41.960784000000004,unsafe
31.764706,2562,28,52.0,12.54902,unsafe
18.823529,2764,29,52.0,6.2745098,unsafe
4.7058824,1693,28,52.0,24.705882,unsafe
22.745098000000002,1885,30,52.0,30.588234999999997,unsafe
25.882353,2078,33,52.0,31.372549,unsafe
27.843137,2266,36,52.0,30.980392,unsafe
30.980392,2452,39,52.0,25.490195999999997,unsafe
24.705882,2526,40,52.0,2.745098,unsafe
2.745098,2425,38,52.0,6.6666667,unsafe
5.8823529,2290,36,52.0,11.764706,unsafe
12.941175999999999,2276,36,52.0,20.784314000000002,unsafe
23.921569,2361,37,52.0,9.019607800000001,unsafe
9.8039216,2410,38,52.0,7.8431372999999995,unsafe
8.627450999999999,2314,36,52.0,16.470588,unsafe
20.0,2330,37,52.0,25.098039,unsafe
27.843137,2477,39,53.0,32.54902,unsafe
33.72549,2685,42,53.0,12.54902,unsafe
10.980392,2402,43,52.0,27.058823999999998,unsafe
26.666666999999997,2074,44,53.0,50.196078,unsafe
28.627451,2197,46,53.0,51.372549,unsafe
30.980392,2319,48,53.0,51.372549,unsafe
32.941176,2431,51,53.0,43.921569,unsafe
33.72549,2545,53,53.0,31.764706,unsafe
33.72549,2657,55,53.0,31.372549,unsafe
33.72549,2755,57,53.0,21.568627,unsafe
27.843137,2807,58,53.0,13.725489999999999,unsafe
15.686275,2810,58,53.0,7.450980400000001,unsafe
6.6666667,2758,57,53.0,15.294118,unsafe
16.862745,2762,57,53.0,17.254901999999998,unsafe
23.921569,2777,58,53.0,22.745098000000002,unsafe
29.803921999999996,2884,60,53.0,20.784314000000002,unsafe
25.882353,2954,61,53.0,11.372549000000001,unsafe
12.941175999999999,2965,61,53.0,13.333332999999998,unsafe
14.901960999999998,2968,61,53.0,10.588235000000001,unsafe
12.941175999999999,2969,62,53.0,15.294118,unsafe
18.823529,2992,62,53.0,21.176471,unsafe
27.843137,3064,63,53.0,0.78431373,unsafe
1.9607843,1727,63,53.0,35.294118,unsafe
30.980392,2294,63,54.0,39.215686,unsafe
30.980392,2348,65,54.0,39.215686,unsafe
31.764706,2418,66,54.0,20.784314000000002,unsafe
22.745098000000002,2437,67,53.0,16.078431,unsafe
17.647059,2454,68,53.0,3.9215686,unsafe
3.9215686,2408,66,53.0,4.7058824,unsafe
3.9215686,2111,56,53.0,9.019607800000001,unsafe
7.8431372999999995,1309,43,53.0,7.450980400000001,unsafe
5.8823529,1091,34,53.0,40.392157,unsafe
20.784314000000002,1661,34,53.0,52.54902,unsafe
22.745098000000002,1723,36,53.0,54.901961,unsafe
23.921569,1825,38,53.0,54.901961,unsafe
25.882353,1940,40,53.0,54.901961,unsafe
26.666666999999997,2051,43,53.0,53.72549,unsafe
28.627451,2179,45,53.0,14.117647,unsafe
15.686275,2238,46,53.0,5.8823529,unsafe
10.980392,2298,45,53.0,23.529412,unsafe
24.705882,2299,47,53.0,29.019608,unsafe
28.627451,2394,50,53.0,18.431373,unsafe
20.0,2451,51,52.0,4.313725499999999,unsafe
3.9215686,2410,49,52.0,4.313725499999999,unsafe
3.9215686,2295,47,52.0,4.7058824,unsafe
3.9215686,2185,45,52.0,7.8431372999999995,unsafe
6.6666667,2132,43,52.0,10.196078,unsafe
8.627450999999999,2076,43,52.0,8.235294099999999,unsafe
7.8431372999999995,2047,42,52.0,20.392157,unsafe
20.784314000000002,2103,43,53.0,3.9215686,unsafe
3.9215686,2002,41,52.0,7.450980400000001,unsafe
5.8823529,1338,38,52.0,6.2745098,unsafe
7.8431372999999995,2203,35,52.0,15.686275,unsafe
17.647059,2273,36,53.0,18.823529,unsafe
21.960784,2395,38,53.0,14.117647,unsafe
15.686275,2455,38,53.0,5.8823529,unsafe
5.8823529,2376,37,52.0,13.725489999999999,unsafe
14.901960999999998,2369,37,53.0,9.411764699999999,unsafe
8.627450999999999,2352,37,53.0,17.254901999999998,unsafe
18.823529,2330,37,53.0,5.4901960999999995,unsafe
4.7058824,2249,35,52.0,8.235294099999999,unsafe
8.627450999999999,2116,33,52.0,12.54902,unsafe
11.764706,2099,32,53.0,13.333332999999998,unsafe
13.725489999999999,2118,33,53.0,13.333332999999998,unsafe
13.725489999999999,2172,35,53.0,29.411765000000003,unsafe
28.627451,2347,37,53.0,34.117647,unsafe
32.941176,2548,41,53.0,35.294118,unsafe
35.686275,2793,44,52.0,3.9215686,unsafe
4.7058824,2506,45,52.0,32.54902,unsafe
28.627451,2299,48,52.0,32.54902,unsafe
30.980392,2447,51,52.0,29.019608,unsafe
31.764706,2567,53,52.0,16.862745,unsafe
20.784314000000002,2640,55,52.0,13.333332999999998,unsafe
14.901960999999998,2673,55,52.0,17.254901999999998,unsafe
20.784314000000002,2707,56,52.0,9.8039216,unsafe
9.8039216,2694,56,52.0,8.627450999999999,unsafe
7.8431372999999995,2646,54,52.0,5.4901960999999995,unsafe
4.7058824,2540,52,52.0,5.4901960999999995,unsafe
4.7058824,2437,50,52.0,13.725489999999999,unsafe
13.725489999999999,2410,50,53.0,17.254901999999998,unsafe
20.0,2439,51,53.0,22.352941,unsafe
25.882353,2512,52,53.0,17.647059,unsafe
20.784314000000002,2558,52,53.0,22.745098000000002,unsafe
28.627451,2578,53,53.0,27.843137,unsafe
31.764706,2661,55,53.0,27.058823999999998,unsafe
32.941176,2755,57,52.0,23.921569,unsafe
29.803921999999996,2842,59,52.0,12.941175999999999,unsafe
15.686275,2869,59,52.0,9.411764699999999,unsafe
8.627450999999999,2825,59,52.0,12.941175999999999,unsafe
13.725489999999999,2811,58,52.0,16.470588,unsafe
20.0,2817,59,52.0,15.686275,unsafe
20.0,2839,59,52.0,16.078431,unsafe
20.0,2863,59,52.0,13.725489999999999,unsafe
15.686275,2857,59,52.0,11.764706,unsafe
11.764706,2865,59,52.0,10.196078,unsafe
9.8039216,2845,59,52.0,7.8431372999999995,unsafe
7.8431372999999995,2841,58,52.0,3.9215686,unsafe
3.9215686,2774,57,52.0,3.9215686,unsafe
2.745098,2679,56,52.0,5.0980392,unsafe
4.7058824,2619,54,52.0,8.627450999999999,unsafe
7.8431372999999995,2547,53,52.0,19.215685999999998,unsafe
22.745098000000002,2620,54,52.0,20.784314000000002,unsafe
25.882353,2678,56,52.0,18.823529,unsafe
23.921569,2728,56,52.0,6.6666667,unsafe
5.8823529,2689,55,52.0,9.411764699999999,unsafe
8.627450999999999,2623,54,52.0,8.627450999999999,unsafe
7.8431372999999995,2559,52,52.0,5.4901960999999995,unsafe
4.7058824,2403,49,52.0,5.0980392,unsafe
4.7058824,2134,43,52.0,5.0980392,unsafe
3.9215686,1740,34,52.0,7.450980400000001,unsafe
5.8823529,1370,27,52.0,7.450980400000001,unsafe
5.8823529,1138,19,52.0,7.0588235,unsafe
5.8823529,1061,11,52.0,7.0588235,unsafe
5.8823529,1028,4,52.0,6.6666667,unsafe
5.8823529,998,1,52.0,7.0588235,unsafe
16.862745,1617,4,53.0,26.27451,unsafe
18.823529,1887,11,53.0,24.313725,unsafe
22.745098000000002,2491,14,52.0,43.529412,unsafe
20.0,1648,19,52.0,37.254902,unsafe
26.666666999999997,2128,22,52.0,6.2745098,unsafe
6.6666667,2083,22,52.0,5.0980392,unsafe
4.7058824,1698,18,52.0,7.450980400000001,unsafe
6.6666667,1458,15,52.0,21.568627,unsafe
17.647059,1630,17,52.0,18.039216,unsafe
17.647059,1924,20,52.0,10.588235000000001,unsafe
10.980392,2008,21,52.0,5.8823529,unsafe
4.7058824,1960,20,52.0,11.764706,unsafe
10.980392,1970,21,52.0,13.333332999999998,unsafe
12.941175999999999,2042,22,52.0,12.54902,unsafe
12.941175999999999,2122,23,52.0,15.294118,unsafe
15.686275,2196,23,53.0,11.764706,unsafe
11.764706,2148,23,52.0,7.8431372999999995,unsafe
7.8431372999999995,2039,21,52.0,11.764706,unsafe
10.980392,1922,20,53.0,12.54902,unsafe
12.941175999999999,2014,21,53.0,38.431373,unsafe
29.803921999999996,2378,26,53.0,38.039215999999996,unsafe
35.686275,2800,30,53.0,16.470588,unsafe
17.647059,2579,33,53.0,41.960784000000004,unsafe
26.666666999999997,2076,33,53.0,41.176471,unsafe
28.627451,2274,36,53.0,40.0,unsafe
32.941176,2486,39,53.0,32.156863,unsafe
26.666666999999997,2521,42,53.0,19.215685999999998,unsafe
20.784314000000002,2019,41,53.0,10.196078,unsafe
10.980392,2015,41,53.0,8.627450999999999,unsafe
8.627450999999999,1988,41,53.0,9.019607800000001,unsafe
14.901960999999998,1925,40,53.0,23.137255,unsafe
22.745098000000002,1981,42,53.0,5.0980392,unsafe
4.7058824,1929,39,53.0,5.8823529,unsafe
4.7058824,1810,37,53.0,22.745098000000002,unsafe
21.960784,1850,39,54.0,29.803921999999996,unsafe
23.921569,1945,41,54.0,30.196078000000004,unsafe
25.882353,2058,43,54.0,29.411765000000003,unsafe
26.666666999999997,2164,45,54.0,14.901960999999998,unsafe
16.862745,2215,46,54.0,16.862745,unsafe
18.823529,2248,47,54.0,20.784314000000002,unsafe
22.745098000000002,2319,48,54.0,10.588235000000001,unsafe
9.8039216,2330,47,53.0,6.6666667,unsafe
5.8823529,2236,46,53.0,12.54902,unsafe
10.980392,2170,45,54.0,6.2745098,unsafe
5.8823529,2225,44,54.0,6.6666667,unsafe
5.8823529,2079,42,54.0,6.2745098,unsafe
5.8823529,1848,37,54.0,10.196078,unsafe
7.8431372999999995,1493,30,54.0,6.2745098,unsafe
4.7058824,1184,25,54.0,5.4901960999999995,unsafe
3.9215686,948,23,54.0,3.5294117999999997,unsafe
4.7058824,1726,17,54.0,5.8823529,unsafe
4.7058824,1453,15,54.0,4.313725499999999,unsafe
3.9215686,1277,13,54.0,4.313725499999999,unsafe
3.9215686,1202,12,54.0,6.2745098,unsafe
5.8823529,1119,10,54.0,5.4901960999999995,unsafe
3.9215686,829,4,54.0,4.7058824,unsafe
3.9215686,924,2,54.0,9.8039216,unsafe
5.8823529,1159,3,55.0,6.2745098,unsafe
4.7058824,984,1,55.0,6.2745098,unsafe
7.8431372999999995,1053,5,55.0,7.450980400000001,unsafe
6.6666667,1143,5,55.0,14.117647,unsafe
11.764706,1195,7,55.0,12.941175999999999,unsafe
11.764706,1557,9,55.0,8.235294099999999,unsafe
7.8431372999999995,1473,9,55.0,5.8823529,unsafe
4.7058824,1055,8,55.0,4.313725499999999,unsafe
4.7058824,1061,8,55.0,6.2745098,unsafe
4.7058824,1140,8,55.0,13.333332999999998,unsafe
9.8039216,1443,8,55.0,9.019607800000001,unsafe
7.8431372999999995,1528,8,55.0,17.254901999999998,unsafe
17.647059,1783,11,55.0,40.0,unsafe
34.901961,2672,16,55.0,15.294118,unsafe
20.0,1540,17,55.0,50.588235,unsafe
23.921569,1948,22,55.0,50.588235,unsafe
31.764706,2476,27,55.0,49.803922,unsafe
38.823529,2813,31,55.0,6.6666667,unsafe
7.8431372999999995,2025,32,55.0,49.019608000000005,unsafe
27.843137,2114,33,55.0,5.8823529,unsafe
5.8823529,1939,29,55.0,6.6666667,unsafe
7.8431372999999995,1480,23,55.0,8.627450999999999,unsafe
6.6666667,1232,18,55.0,7.8431372999999995,unsafe
6.6666667,1120,12,55.0,7.8431372999999995,unsafe
5.8823529,1057,8,55.0,7.450980400000001,unsafe
5.8823529,1025,1,55.0,7.450980400000001,unsafe
17.647059,1423,5,55.0,24.313725,unsafe
18.823529,1763,10,55.0,39.215686,unsafe
34.901961,2843,15,55.0,5.0980392,unsafe
5.8823529,1553,17,55.0,47.843137,unsafe
24.705882,2003,22,55.0,46.666667,unsafe
32.941176,2522,28,55.0,9.019607800000001,unsafe
10.980392,2383,28,55.0,33.333333,unsafe
23.921569,1909,30,55.0,14.509804,unsafe
15.686275,1995,31,55.0,5.0980392,unsafe
4.7058824,1927,29,55.0,5.4901960999999995,unsafe
4.7058824,1697,25,55.0,7.450980400000001,unsafe
4.7058824,1174,19,55.0,7.8431372999999995,unsafe
5.8823529,1100,14,55.0,7.0588235,unsafe
5.8823529,1060,11,55.0,7.0588235,unsafe
5.8823529,1031,7,55.0,6.6666667,unsafe
5.8823529,1005,2,55.0,6.6666667,unsafe
15.686275,1249,6,57.0,38.431373,unsafe
24.705882,2245,13,57.0,5.8823529,unsafe
6.6666667,2282,16,57.0,49.411765,unsafe
23.921569,1977,21,57.0,50.588235,unsafe
30.980392,2363,26,57.0,23.137255,unsafe
20.784314000000002,2456,27,57.0,50.588235,unsafe
24.705882,1910,30,57.0,54.117647,unsafe
26.666666999999997,2089,33,57.0,54.117647,unsafe
29.803921999999996,2275,36,57.0,52.941176,unsafe
33.72549,2485,39,57.0,4.7058824,unsafe
4.7058824,2010,40,57.0,26.27451,unsafe
20.784314000000002,1973,41,57.0,7.8431372999999995,unsafe
6.6666667,2018,41,57.0,5.0980392,unsafe
4.7058824,1827,37,57.0,10.588235000000001,unsafe
5.8823529,1264,35,57.0,7.450980400000001,unsafe
8.627450999999999,2235,35,57.0,7.0588235,unsafe
5.8823529,2154,33,57.0,20.392157,unsafe
20.784314000000002,2181,35,57.0,26.27451,unsafe
27.843137,2344,37,57.0,31.764706,unsafe
31.764706,2547,41,57.0,47.843137,unsafe
36.862745000000004,2773,44,57.0,14.117647,unsafe
16.862745,2500,45,57.0,50.588235,unsafe
29.803921999999996,2249,47,57.0,51.372549,unsafe
31.764706,2350,50,57.0,50.980391999999995,unsafe
33.72549,2453,51,57.0,50.196078,unsafe
34.901961,2583,54,57.0,47.843137,unsafe
36.862745000000004,2697,56,56.0,46.666667,unsafe
37.647059000000006,2814,58,56.0,46.27451,unsafe
38.823529,2936,61,56.0,45.882353,unsafe
40.0,3048,62,56.0,5.4901960999999995,unsafe
4.7058824,1677,62,56.0,45.098039,unsafe
30.980392,2308,64,56.0,44.705882,unsafe
31.764706,2373,66,56.0,44.313725,unsafe
32.941176,2450,68,56.0,42.352940999999994,unsafe
33.72549,2499,69,56.0,27.450979999999998,unsafe
26.666666999999997,2543,70,56.0,3.5294117999999997,unsafe
4.7058824,2503,68,55.0,5.8823529,unsafe
4.7058824,2439,67,55.0,18.039216,unsafe
20.784314000000002,2435,67,56.0,20.392157,unsafe
25.882353,2447,67,56.0,23.529412,unsafe
26.666666999999997,2496,69,56.0,16.470588,unsafe
17.647059,2523,69,56.0,7.450980400000001,unsafe
7.8431372999999995,2480,68,56.0,15.686275,unsafe
20.0,2465,68,56.0,20.784314000000002,unsafe
23.921569,2485,68,56.0,12.54902,unsafe
13.725489999999999,2472,68,56.0,21.960784,unsafe
27.843137,2493,69,56.0,27.843137,unsafe
30.980392,2542,70,56.0,27.450979999999998,unsafe
30.980392,2588,71,56.0,26.666666999999997,unsafe
30.980392,2622,72,55.0,25.882353,unsafe
30.980392,2661,74,55.0,25.098039,unsafe
30.980392,2712,74,55.0,25.098039,unsafe
30.980392,2726,75,55.0,23.137255,unsafe
27.843137,2760,76,55.0,15.294118,unsafe
23.921569,2757,76,55.0,22.352941,unsafe
28.627451,2786,77,55.0,19.215685999999998,unsafe
23.921569,2807,77,55.0,18.823529,unsafe
24.705882,2844,78,55.0,21.176471,unsafe
26.666666999999997,2864,79,55.0,20.0,unsafe
25.882353,2901,80,55.0,9.019607800000001,unsafe
9.8039216,2877,79,54.0,12.156863000000001,unsafe
12.941175999999999,2814,79,54.0,3.1372549,unsafe
2.745098,2799,77,54.0,5.8823529,unsafe
4.7058824,2701,74,55.0,5.8823529,unsafe
4.7058824,2621,71,55.0,5.4901960999999995,unsafe
4.7058824,2468,67,55.0,5.4901960999999995,unsafe
4.7058824,2350,64,55.0,5.0980392,unsafe
4.7058824,2240,61,55.0,5.0980392,unsafe
4.7058824,2098,57,55.0,5.0980392,unsafe
4.7058824,1995,54,55.0,5.0980392,unsafe
3.9215686,1844,50,55.0,5.4901960999999995,unsafe
4.7058824,1749,47,55.0,6.2745098,unsafe
4.7058824,1323,43,55.0,5.4901960999999995,unsafe
4.7058824,1397,40,55.0,10.588235000000001,unsafe
7.8431372999999995,1906,39,55.0,5.0980392,unsafe
4.7058824,1852,38,55.0,7.8431372999999995,unsafe
6.6666667,1348,37,55.0,14.117647,unsafe
17.647059,2393,37,55.0,22.745098000000002,unsafe
25.882353,2520,40,55.0,23.921569,unsafe
29.803921999999996,2659,42,55.0,34.117647,unsafe
35.686275,2864,45,55.0,28.627451,unsafe
24.705882,2762,47,55.0,6.6666667,unsafe
7.8431372999999995,2277,45,54.0,5.0980392,unsafe
4.7058824,2129,43,54.0,5.4901960999999995,unsafe
4.7058824,2037,42,54.0,5.0980392,unsafe
4.7058824,1897,40,54.0,8.627450999999999,unsafe
6.6666667,1745,36,55.0,5.4901960999999995,unsafe
3.9215686,1395,26,55.0,8.627450999999999,unsafe
6.6666667,1406,25,55.0,7.450980400000001,unsafe
8.627450999999999,1599,25,55.0,7.450980400000001,unsafe
6.6666667,1577,24,55.0,41.568627,unsafe
21.960784,1692,27,55.0,46.27451,unsafe
23.921569,1857,29,55.0,58.039216,unsafe
26.666666999999997,2059,33,55.0,58.039216,unsafe
29.803921999999996,2254,36,54.0,39.607843,unsafe
32.941176,2482,39,54.0,33.72549,unsafe
23.921569,2473,41,54.0,30.196078000000004,unsafe
25.882353,1977,42,54.0,20.0,unsafe
20.784314000000002,2073,43,54.0,6.2745098,unsafe
5.8823529,2062,42,54.0,7.8431372999999995,unsafe
6.6666667,1994,42,54.0,9.019607800000001,unsafe
7.8431372999999995,2013,41,54.0,10.980392,unsafe
9.8039216,1944,40,54.0,6.6666667,unsafe
5.8823529,1932,39,54.0,8.235294099999999,unsafe
6.6666667,1877,38,54.0,8.627450999999999,unsafe
7.8431372999999995,1810,38,54.0,6.6666667,unsafe
5.8823529,1792,36,54.0,10.588235000000001,unsafe
7.8431372999999995,1628,33,54.0,7.8431372999999995,unsafe
5.8823529,1209,25,54.0,7.0588235,unsafe
4.7058824,1055,18,54.0,7.0588235,unsafe
5.8823529,1027,13,55.0,7.0588235,unsafe
5.8823529,1043,10,55.0,6.6666667,unsafe
4.7058824,993,10,55.0,7.8431372999999995,unsafe
8.627450999999999,1023,11,55.0,13.725489999999999,unsafe
9.8039216,1181,12,55.0,6.6666667,unsafe
5.8823529,1125,11,55.0,12.941175999999999,unsafe
8.627450999999999,1131,12,55.0,7.0588235,unsafe
5.8823529,1089,9,55.0,6.6666667,unsafe
4.7058824,995,6,55.0,6.6666667,unsafe
5.8823529,985,2,55.0,7.0588235,unsafe
5.8823529,986,1,55.0,7.0588235,unsafe
13.725489999999999,1451,2,55.0,10.196078,unsafe
7.8431372999999995,1165,5,55.0,7.450980400000001,unsafe
5.8823529,1047,3,55.0,7.450980400000001,unsafe
17.647059,1564,4,55.0,35.686275,unsafe
22.745098000000002,1871,11,55.0,13.333332999999998,unsafe
10.980392,2286,14,55.0,39.215686,unsafe
18.823529,1551,17,55.0,43.921569,unsafe
25.882353,2039,22,55.0,32.156863,unsafe
26.666666999999997,2516,27,55.0,16.470588,unsafe
30.980392,2792,30,55.0,1.9607843,unsafe
3.9215686,1753,30,55.0,34.901961,unsafe
24.705882,1993,31,55.0,24.705882,unsafe
22.745098000000002,2132,34,55.0,12.54902,unsafe
12.941175999999999,2152,34,55.0,5.8823529,unsafe
4.7058824,1933,29,55.0,6.2745098,unsafe
4.7058824,1703,25,55.0,8.235294099999999,unsafe
6.6666667,1475,22,55.0,7.8431372999999995,unsafe
6.6666667,1332,21,55.0,6.2745098,unsafe
4.7058824,1122,19,55.0,41.960784000000004,unsafe
25.882353,2097,24,56.0,41.960784000000004,unsafe
32.941176,2546,27,56.0,42.352940999999994,unsafe
36.862745000000004,2781,30,55.0,3.5294117999999997,unsafe
5.8823529,1831,31,55.0,18.431373,unsafe
16.862745,2032,32,55.0,2.3529412,unsafe
2.745098,1775,26,55.0,7.8431372999999995,unsafe
6.6666667,1287,16,55.0,7.8431372999999995,unsafe
5.8823529,1109,6,56.0,7.450980400000001,unsafe
5.8823529,1063,4,56.0,21.176471,unsafe
10.980392,1122,7,56.0,27.843137,unsafe
23.921569,2135,12,56.0,1.5686275,unsafe
3.9215686,1143,13,56.0,57.647059,unsafe
20.0,1591,17,56.0,60.784314,unsafe
24.705882,1966,22,56.0,60.0,unsafe
30.980392,2386,26,56.0,27.058823999999998,unsafe
22.745098000000002,2491,29,56.0,50.588235,unsafe
24.705882,1933,30,56.0,49.411765,unsafe
27.843137,2120,32,56.0,48.627451,unsafe
29.803921999999996,2286,36,56.0,41.568627,unsafe
31.764706,2472,39,56.0,1.1764706,unsafe
2.745098,2395,37,56.0,11.372549000000001,unsafe
10.980392,2321,37,56.0,13.333332999999998,unsafe
13.725489999999999,2352,37,56.0,27.843137,unsafe
29.803921999999996,2482,39,56.0,28.627451,unsafe
31.764706,2662,42,56.0,22.745098000000002,unsafe
26.666666999999997,2807,44,56.0,5.8823529,unsafe
4.7058824,2691,42,56.0,14.117647,unsafe
14.901960999999998,2646,42,56.0,18.039216,unsafe
22.745098000000002,2714,43,56.0,8.627450999999999,unsafe
7.8431372999999995,2711,42,56.0,7.450980400000001,unsafe
6.6666667,2618,41,56.0,17.647059,unsafe
20.784314000000002,2664,42,56.0,5.8823529,unsafe
4.7058824,2702,42,56.0,15.294118,unsafe
16.862745,2728,43,56.0,7.450980400000001,unsafe
6.6666667,2688,43,56.0,13.333332999999998,unsafe
13.725489999999999,2697,43,57.0,13.725489999999999,unsafe
15.686275,2774,44,57.0,13.333332999999998,unsafe
13.725489999999999,2761,44,57.0,20.784314000000002,unsafe
26.666666999999997,2833,45,57.0,12.54902,unsafe
14.901960999999998,2895,46,57.0,7.8431372999999995,unsafe
6.6666667,2838,44,57.0,5.4901960999999995,unsafe
4.7058824,2683,42,56.0,5.8823529,unsafe
4.7058824,2512,39,57.0,9.411764699999999,unsafe
8.627450999999999,2446,38,57.0,12.54902,unsafe
12.941175999999999,2396,38,57.0,7.8431372999999995,unsafe
6.6666667,2314,37,57.0,5.0980392,unsafe
4.7058824,2190,33,57.0,5.4901960999999995,unsafe
4.7058824,2009,31,57.0,5.0980392,unsafe
3.9215686,1867,29,57.0,8.627450999999999,unsafe
6.6666667,1341,24,57.0,7.8431372999999995,unsafe
6.6666667,1187,17,57.0,7.450980400000001,unsafe
5.8823529,1089,12,57.0,7.0588235,unsafe
5.8823529,1033,6,57.0,7.0588235,unsafe
5.8823529,1011,4,57.0,7.0588235,unsafe
5.8823529,1032,1,57.0,7.8431372999999995,unsafe
13.725489999999999,1373,4,57.0,23.921569,unsafe
17.647059,1663,10,57.0,23.529412,unsafe
22.745098000000002,2301,14,57.0,33.333333,unsafe
17.647059,1388,15,57.0,39.215686,unsafe
21.960784,1806,19,57.0,39.215686,unsafe
26.666666999999997,2179,24,57.0,29.411765000000003,unsafe
